Date,Grade,Team 1,Elo_1,G_1,P_1,Sc_1,Team 2,Elo_2,G_2,P_2,Sc_2,Home,Margin,Weight,T1_win_odds,Result_T1,Result_T2
18-08-2013,All-Ireland,Limerick,1879,0,18,18,Clare,1910,1,22,25,N,1.388888889,80,46.44%,-52,52
08-09-2013,All-Ireland,Clare,1962,0,25,25,Cork,2013,3,16,25,N,1,80,44.16%,5,-5
29-09-2013,All-Ireland,Clare,1967,5,16,31,Cork,2008,3,16,25,N,1.24,80,45.29%,54,-54
25-02-2012,League,Cork,1796,3,17,26,Waterford,1925,0,18,18,Y,1.444444444,40,52.42%,27,-27
25-02-2012,League,Limerick,1749,1,13,16,Clare,1576,2,24,30,Y,1.875,40,81.57%,-61,61
26-02-2012,League,Kilkenny,2207,2,17,23,Tipperary,2110,0,15,15,Y,1.533333333,40,75.72%,15,-15
26-02-2012,League,Galway,1873,0,20,20,Dublin,1887,0,13,13,Y,1.538461538,40,65.17%,21,-21
26-02-2012,League,Offaly,1553,1,27,30,Laois,1469,0,18,18,Y,1.666666667,40,74.60%,17,-17
26-02-2012,League,Antrim,1499,3,18,27,Wexford,1592,2,15,21,Y,1.285714286,40,56.52%,22,-22
26-02-2012,League,Carlow,1370,3,17,26,Down,1273,1,6,9,Y,2,40,75.72%,19,-19
26-02-2012,League,Westmeath,1273,0,19,19,Kerry,1390,3,8,17,Y,1.117647059,40,53.79%,21,-21
26-02-2012,League,Wicklow,1178,0,14,14,Derry,1065,1,11,14,Y,1,40,77.05%,-11,11
26-02-2012,League,Meath,1176,0,13,13,Kildare,1195,1,12,15,Y,1.153846154,40,64.64%,-30,30
26-02-2012,League,Roscommon,947,1,8,11,Mayo,1024,0,16,16,Y,1.454545455,40,58.33%,-34,34
26-02-2012,League,London,1225,2,21,27,Armagh,1090,0,12,12,Y,2,40,78.79%,17,-17
26-02-2012,League,Tyrone,776,3,18,27,Sligo,628,2,9,15,Y,1.8,40,79.78%,15,-15
26-02-2012,League,Monaghan,709,1,18,21,Donegal,858,1,11,14,Y,1.5,40,50.12%,30,-30
26-02-2012,League,Louth,932,0,12,12,Fingal,872,1,13,16,Y,1.333333333,40,72.45%,-39,39
11-03-2012,League,Dublin,1866,2,17,23,Cork,1823,2,18,24,Y,1.043478261,40,70.86%,-30,30
11-03-2012,League,Waterford,1898,1,15,18,Kilkenny,2222,2,21,27,Y,1.5,40,30.97%,-19,19
11-03-2012,League,Tipperary,2095,2,20,26,Galway,1894,2,18,24,Y,1.083333333,40,83.43%,7,-7
11-03-2012,League,Clare,1637,0,20,20,Antrim,1521,0,12,12,Y,1.666666667,40,77.29%,15,-15
11-03-2012,League,Wexford,1570,3,18,27,Offaly,1570,2,20,26,Y,1.038461538,40,66.61%,14,-14
11-03-2012,League,Laois,1452,2,12,18,Limerick,1688,1,24,27,Y,1.5,40,40.23%,-24,24
11-03-2012,League,Kerry,1369,0,13,13,Carlow,1389,0,20,20,Y,1.538461538,40,64.54%,-40,40
11-03-2012,League,Down,1254,2,11,17,Wicklow,1167,0,17,17,Y,1,40,74.87%,-10,10
11-03-2012,League,Derry,1076,2,13,19,Westmeath,1294,3,19,28,Y,1.473684211,40,42.23%,-25,25
11-03-2012,League,Kildare,1225,0,24,24,London,1242,0,15,15,Y,1.6,40,64.85%,22,-22
11-03-2012,League,Mayo,1058,3,12,21,Meath,1146,1,18,21,Y,1,40,57.09%,-3,3
11-03-2012,League,Armagh,1073,1,20,23,Roscommon,913,1,14,17,Y,1.352941176,40,80.65%,10,-10
11-03-2012,League,Sligo,613,2,13,19,Louth,893,1,16,19,Y,1,40,35.46%,6,-6
11-03-2012,League,Fingal,911,0,11,11,Monaghan,739,0,16,16,Y,1.454545455,40,81.50%,-47,47
11-03-2012,League,Donegal,828,1,10,13,Tyrone,791,0,24,24,Y,1.846153846,40,70.29%,-52,52
18-03-2012,League,Cork,1853,2,13,19,Galway,1887,2,17,23,Y,1.210526316,40,63.05%,-31,31
18-03-2012,League,Kilkenny,2241,5,16,31,Dublin,1836,6,12,30,Y,1.033333333,40,92.80%,3,-3
18-03-2012,League,Tipperary,2102,0,31,31,Waterford,1879,2,15,21,Y,1.476190476,40,84.78%,9,-9
18-03-2012,League,Laois,1428,2,13,19,Clare,1652,2,22,28,Y,1.473684211,40,41.56%,-24,24
18-03-2012,League,Offaly,1556,1,22,25,Antrim,1506,1,17,20,Y,1.25,40,71.53%,14,-14
18-03-2012,League,Wexford,1584,0,18,18,Limerick,1712,2,20,26,Y,1.444444444,40,52.53%,-30,30
18-03-2012,League,Down,1244,1,14,17,Derry,1051,1,20,23,Y,1.352941176,40,82.91%,-45,45
18-03-2012,League,Wicklow,1177,1,12,15,Kerry,1329,2,22,28,Y,1.866666667,40,49.77%,-37,37
18-03-2012,League,Carlow,1429,2,17,23,Westmeath,1319,1,16,19,Y,1.210526316,40,76.81%,11,-11
18-03-2012,League,Armagh,1083,0,11,11,Mayo,1055,0,5,5,Y,2,40,69.42%,24,-24
18-03-2012,League,Roscommon,903,1,13,16,Kildare,1247,5,19,34,Y,2,40,29.04%,-23,23
18-03-2012,League,London,1220,0,7,7,Meath,1149,2,8,14,Y,2,40,73.45%,-59,59
18-03-2012,League,Monaghan,786,1,9,12,Louth,887,1,9,12,Y,1,40,55.62%,-2,2
18-03-2012,League,Fingal,864,4,15,27,Tyrone,843,0,14,14,Y,1.928571429,40,68.73%,24,-24
18-03-2012,League,Donegal,776,1,16,19,Sligo,619,2,12,18,Y,1.055555556,40,80.44%,8,-8
18-03-2012,League,Longford,627,1,8,11,Leitrim,361,2,21,27,Y,2,40,87.17%,-70,70
18-03-2012,League,Fermanagh,522,0,14,14,Warwickshire,558,1,10,13,Y,1.076923077,40,62.83%,16,-16
24-03-2012,League,Dublin,1833,2,15,21,Tipperary,2111,0,21,21,Y,1,40,35.68%,6,-6
24-03-2012,League,Limerick,1742,2,16,22,Offaly,1570,4,10,22,Y,1,40,81.50%,-13,13
24-03-2012,League,Westmeath,1308,3,19,28,Wicklow,1140,0,10,10,Y,2,40,81.22%,15,-15
24-03-2012,League,London,1161,3,18,27,Mayo,1031,1,10,13,Y,2,40,78.41%,17,-17
25-03-2012,League,Galway,1918,0,16,16,Waterford,1870,1,14,17,Y,1.0625,40,71.34%,-30,30
25-03-2012,League,Cork,1822,1,17,20,Kilkenny,2244,1,15,18,Y,1.111111111,40,22.22%,35,-35
25-03-2012,League,Clare,1676,3,16,25,Wexford,1554,0,18,18,Y,1.388888889,40,77.78%,12,-12
25-03-2012,League,Antrim,1492,2,18,24,Laois,1404,2,16,22,Y,1.090909091,40,74.95%,11,-11
25-03-2012,League,Kerry,1366,4,27,39,Down,1199,1,21,24,Y,1.625,40,81.15%,12,-12
25-03-2012,League,Carlow,1440,2,21,27,Derry,1096,0,12,12,Y,2,40,90.68%,7,-7
25-03-2012,League,Kildare,1270,7,30,51,Armagh,1107,0,7,7,Y,2,40,80.87%,15,-15
25-03-2012,League,Meath,1208,3,16,25,Roscommon,880,1,11,14,Y,1.785714286,40,90.04%,7,-7
25-03-2012,League,Sligo,611,0,15,15,Fingal,888,2,15,21,Y,1.4,40,35.78%,-20,20
25-03-2012,League,Tyrone,819,1,10,13,Monaghan,784,0,17,17,Y,1.307692308,40,70.10%,-37,37
25-03-2012,League,Louth,889,4,24,36,Donegal,784,0,12,12,Y,2,40,76.39%,19,-19
25-03-2012,League,Warwickshire,542,8,19,43,Longford,557,0,5,5,Y,2,40,65.06%,28,-28
25-03-2012,League,Leitrim,431,2,6,12,Fermanagh,538,6,27,45,Y,2,40,54.93%,-44,44
01-04-2012,League,Waterford,1900,0,17,17,Dublin,1839,0,13,13,Y,1.307692308,40,72.55%,14,-14
01-04-2012,League,Kilkenny,2209,3,26,35,Galway,1888,0,10,10,Y,2,40,89.74%,8,-8
01-04-2012,League,Tipperary,2105,1,23,26,Cork,1857,1,23,26,Y,1,40,86.21%,-14,14
01-04-2012,League,Wexford,1542,4,18,30,Laois,1393,0,15,15,Y,2,40,79.85%,16,-16
01-04-2012,League,Offaly,1583,0,19,19,Clare,1688,2,14,20,Y,1.052631579,40,55.16%,-23,23
01-04-2012,League,Antrim,1503,0,17,17,Limerick,1729,3,22,31,Y,1.823529412,40,41.34%,-30,30
01-04-2012,League,Wicklow,1125,1,11,14,Carlow,1447,1,11,14,Y,1,40,31.17%,8,-8
01-04-2012,League,Down,1187,2,20,26,Westmeath,1323,3,21,30,Y,1.153846154,40,51.61%,-24,24
01-04-2012,League,Derry,1089,0,15,15,Kerry,1378,1,7,10,Y,1.5,40,34.52%,39,-39
01-04-2012,League,Roscommon,873,3,22,31,London,1178,2,14,20,Y,1.55,40,32.88%,42,-42
01-04-2012,League,Armagh,1092,0,8,8,Meath,1215,1,19,22,Y,2,40,53.10%,-42,42
01-04-2012,League,Mayo,1014,1,20,23,Kildare,1285,0,19,19,Y,1.210526316,40,36.42%,31,-31
01-04-2012,League,Fingal,908,2,19,25,Donegal,765,4,12,24,Y,1.041666667,40,79.40%,9,-9
01-04-2012,League,Monaghan,821,0,24,24,Sligo,591,0,16,16,Y,1.5,40,85.19%,9,-9
01-04-2012,League,Louth,908,4,18,30,Tyrone,782,2,9,15,Y,2,40,78.09%,18,-18
01-04-2012,League,Leitrim,387,2,10,16,Warwickshire,570,2,20,26,Y,1.625,40,46.21%,-30,30
07-04-2012,League,Limerick,1759,1,16,19,Clare,1711,0,21,21,Y,1.105263158,40,71.34%,-32,32
14-04-2012,League,Warwickshire,600,2,5,11,Fermanagh,582,2,15,21,N,1.909090909,40,52.07%,-40,40
15-04-2012,League,Galway,1880,0,26,26,Dublin,1825,2,20,26,N,1,40,56.30%,-3,3
15-04-2012,League,Wexford,1558,5,12,27,Laois,1377,0,19,19,N,1.421052632,40,69.71%,17,-17
15-04-2012,League,Carlow,1439,1,14,17,Westmeath,1347,0,12,12,N,1.416666667,40,60.44%,22,-22
15-04-2012,League,Kildare,1254,3,13,22,Meath,1257,1,12,15,N,1.466666667,40,49.65%,30,-30
15-04-2012,League,Donegal,756,2,13,19,Sligo,582,0,16,16,N,1.1875,40,69.03%,15,-15
21-04-2012,League,Dublin,1828,0,19,19,Galway,1877,4,21,33,N,1.736842105,40,44.38%,-31,31
22-04-2012,League,Kilkenny,2217,1,20,23,Clare,1743,0,14,14,N,1.642857143,40,89.87%,7,-7
22-04-2012,League,Tipperary,2091,2,15,21,Cork,1871,1,25,28,Y,1.333333333,40,84.60%,-45,45
22-04-2012,League,Wicklow,1133,2,14,20,Down,1163,9,17,44,N,2,40,46.55%,-37,37
05-05-2012,Secondary,Wicklow,1096,2,20,26,Kerry,1339,2,15,21,Y,1.238095238,50,39.45%,37,-37
05-05-2012,Secondary,Mayo,1045,0,17,17,Down,1200,0,19,19,Y,1.117647059,50,49.42%,-28,28
05-05-2012,Secondary,Derry,1128,1,22,25,Kildare,1284,2,18,24,Y,1.041666667,50,49.31%,26,-26
05-05-2012,Secondary,Louth,926,1,8,11,Armagh,1050,0,20,20,Y,1.818181818,50,52.99%,-48,48
05-05-2012,Secondary,Donegal,771,1,15,18,Roscommon,915,0,14,14,Y,1.285714286,50,50.69%,32,-32
05-05-2012,Secondary,Leitrim,357,1,6,9,Tyrone,764,4,22,34,Y,2,50,23.44%,-23,23
05-05-2012,Secondary,Fermanagh,622,1,19,22,Longford,529,1,8,11,Y,2,50,75.38%,25,-25
06-05-2012,League,Kilkenny,2224,3,21,30,Cork,1916,0,16,16,N,1.875,40,80.51%,15,-15
06-05-2012,Secondary,Meath,1227,4,8,20,London,1136,3,10,19,Y,1.052631579,50,75.21%,13,-13
12-05-2012,Secondary,Wicklow,1133,1,18,21,Derry,1154,2,11,17,Y,1.235294118,50,64.43%,22,-22
12-05-2012,Secondary,Down,1228,2,23,29,Meath,1240,1,19,22,Y,1.318181818,50,65.37%,23,-23
12-05-2012,Secondary,Kildare,1258,2,21,27,Kerry,1302,1,16,19,Y,1.421052632,50,61.97%,27,-27
12-05-2012,Secondary,London,1123,2,15,21,Mayo,1017,3,10,19,Y,1.105263158,50,76.48%,13,-13
12-05-2012,Secondary,Monaghan,830,0,15,15,Donegal,803,1,16,19,Y,1.266666667,50,69.32%,-44,44
12-05-2012,Secondary,Armagh,1098,1,20,23,Sligo,567,0,8,8,Y,2,50,95.84%,4,-4
12-05-2012,Secondary,Leitrim,334,1,10,13,Warwickshire,560,2,14,20,Y,1.538461538,50,41.34%,-32,32
19-05-2012,Secondary,Derry,1132,1,15,18,London,1136,3,11,20,Y,1.111111111,50,66.20%,-37,37
19-05-2012,Secondary,Meath,1217,1,16,19,Kildare,1285,0,16,16,Y,1.1875,50,59.33%,24,-24
19-05-2012,Secondary,Sligo,563,1,9,12,Louth,878,3,15,24,Y,2,50,31.87%,-32,32
19-05-2012,Secondary,Roscommon,883,2,19,25,Monaghan,786,1,11,14,Y,1.785714286,50,75.72%,22,-22
19-05-2012,Provincial,Westmeath,1325,0,14,14,Antrim,1473,0,12,12,Y,1.166666667,60,50.23%,35,-35
19-05-2012,Provincial,Carlow,1461,0,13,13,Laois,1360,0,20,20,Y,1.538461538,60,76.06%,-70,70
21-05-2012,Secondary,Longford,504,3,11,20,Leitrim,302,2,18,24,Y,1.2,50,83.49%,-50,50
26-05-2012,Secondary,Down,1251,1,21,24,London,1173,1,21,24,Y,1,50,74.08%,-12,12
26-05-2012,Secondary,Wicklow,1155,3,17,26,Meath,1241,2,12,18,Y,1.444444444,50,57.32%,31,-31
26-05-2012,Secondary,Armagh,1102,4,12,24,Roscommon,905,1,17,20,Y,1.2,50,83.17%,10,-10
26-05-2012,Secondary,Donegal,847,0,7,7,Louth,910,3,18,27,Y,2,50,59.88%,-60,60
26-05-2012,Secondary,Fermanagh,647,3,16,25,Leitrim,352,2,12,18,Y,1.388888889,50,88.59%,8,-8
26-05-2012,Secondary,Warwickshire,592,1,16,19,Tyrone,787,2,15,21,Y,1.105263158,50,44.84%,-25,25
27-05-2012,Provincial,Tipperary,2046,2,20,26,Limerick,1727,1,19,22,Y,1.181818182,60,89.66%,7,-7
02-06-2012,Secondary,London,1185,2,16,22,Down,1239,2,13,19,Y,1.157894737,50,60.88%,23,-23
02-06-2012,Provincial,Dublin,1797,3,23,32,Laois,1430,1,7,10,N,2,60,84.42%,19,-19
02-06-2012,Provincial,Offaly,1560,2,12,18,Wexford,1575,1,13,16,Y,1.125,60,65.06%,24,-24
03-06-2012,Provincial,Westmeath,1360,4,12,24,Galway,1908,5,19,34,Y,1.416666667,60,13.79%,-12,12
09-06-2012,Secondary,Wicklow,1186,1,17,20,London,1208,4,18,30,N,1.5,50,47.47%,-36,36
09-06-2012,Secondary,Armagh,1112,3,20,29,Louth,970,1,15,18,N,1.611111111,50,65.79%,28,-28
09-06-2012,Secondary,Tyrone,812,2,24,30,Fermanagh,655,3,20,29,N,1.034482759,50,67.33%,17,-17
16-06-2012,Ulster,Armagh,1140,1,17,20,Derry,1095,4,15,27,Y,1.35,35,71.05%,-34,34
17-06-2012,Provincial,Offaly,1584,3,15,24,Galway,1920,5,23,38,N,1.583333333,60,17.55%,-17,17
17-06-2012,Provincial,Clare,1736,1,18,21,Waterford,1914,2,17,23,N,1.095238095,60,30.58%,-20,20
23-06-2012,Qualifier,Wexford,1551,3,22,31,Westmeath,1348,2,9,15,Y,2,60,83.56%,20,-20
23-06-2012,Qualifier,Limerick,1720,6,21,39,Laois,1411,1,11,14,Y,2,60,89.22%,13,-13
23-06-2012,Provincial,Kilkenny,2239,2,21,27,Dublin,1816,0,9,9,N,2,60,87.52%,15,-15
24-06-2012,Provincial,Cork,1901,0,24,24,Tipperary,2053,1,22,25,Y,1.041666667,60,49.77%,-31,31
30-06-2012,Qualifier,Limerick,1733,8,26,50,Antrim,1438,1,15,18,Y,2,60,88.59%,14,-14
30-06-2012,Qualifier,Wexford,1571,4,12,24,Carlow,1391,0,14,14,Y,1.714285714,60,82.05%,18,-18
01-07-2012,Ulster,Derry,1129,0,24,24,Down,1216,0,13,13,N,1.846153846,35,40.12%,39,-39
07-07-2012,Qualifier,Clare,1716,1,16,19,Dublin,1801,0,16,16,Y,1.1875,60,57.43%,30,-30
07-07-2012,Qualifier,Cork,1870,1,26,29,Offaly,1567,2,16,22,Y,1.318181818,60,88.95%,9,-9
08-07-2012,Ulster,Antrim,1424,3,18,27,Derry,1168,0,9,9,Y,2,35,86.64%,9,-9
08-07-2012,Provincial,Galway,1937,2,21,27,Kilkenny,2254,2,11,17,N,1.588235294,60,18.85%,77,-77
14-07-2012,Qualifier,Wexford,1589,2,17,23,Cork,1879,3,24,33,N,1.434782609,60,20.83%,-18,18
14-07-2012,Qualifier,Limerick,1747,3,18,27,Clare,1746,1,20,23,N,1.173913043,60,50.12%,35,-35
15-07-2012,Provincial,Waterford,1934,0,16,16,Tipperary,2084,2,17,23,N,1.4375,60,33.39%,-29,29
29-07-2012,All-Ireland,Waterford,1905,0,19,19,Cork,1897,1,19,22,N,1.157894737,80,50.92%,-47,47
29-07-2012,All-Ireland,Kilkenny,2177,4,16,28,Limerick,1782,1,16,19,N,1.473684211,80,86.05%,16,-16
12-08-2012,All-Ireland,Galway,2014,0,22,22,Cork,1944,0,17,17,N,1.294117647,80,57.99%,43,-43
19-08-2012,All-Ireland,Tipperary,2113,1,15,18,Kilkenny,2193,4,24,36,N,2,80,40.89%,-65,65
09-09-2012,All-Ireland,Galway,2057,2,13,19,Kilkenny,2258,0,19,19,N,1,80,28.38%,17,-17
30-09-2012,All-Ireland,Galway,2074,3,11,20,Kilkenny,2241,3,22,31,N,1.55,80,31.67%,-39,39
12-02-2011,League,Tipperary,2107,1,10,13,Kilkenny,2085,1,17,20,Y,1.538461538,40,68.83%,-42,42
13-02-2011,League,Galway,1925,1,24,27,Wexford,1628,0,6,6,Y,2,40,88.68%,9,-9
13-02-2011,League,Cork,1844,1,20,23,Offaly,1651,1,15,18,Y,1.277777778,40,82.91%,9,-9
13-02-2011,League,Waterford,1873,3,16,25,Dublin,1686,2,19,25,Y,1,40,82.52%,-13,13
13-02-2011,League,Antrim,1447,1,15,18,Kerry,1310,0,12,12,Y,1.5,40,78.95%,13,-13
13-02-2011,League,Down,1322,2,11,17,Carlow,1488,0,14,14,Y,1.214285714,40,48.16%,25,-25
13-02-2011,League,Westmeath,1368,0,9,9,Laois,1552,1,19,22,Y,2,40,46.09%,-37,37
13-02-2011,League,Clare,1627,0,6,6,Limerick,1569,2,9,15,Y,2,40,72.27%,-58,58
13-02-2011,League,London,1138,1,13,16,Meath,1214,1,8,11,Y,1.454545455,40,58.44%,24,-24
13-02-2011,League,Wicklow,1050,2,14,20,Kildare,1175,0,17,17,Y,1.176470588,40,52.88%,22,-22
13-02-2011,League,Derry,971,3,16,25,Armagh,1216,0,15,15,Y,1.666666667,40,39.23%,41,-41
13-02-2011,League,Fingal,901,4,18,30,Monaghan,695,0,13,13,Y,2,40,83.75%,13,-13
13-02-2011,League,Louth,829,3,20,29,Sligo,761,0,5,5,Y,2,40,73.18%,21,-21
13-02-2011,League,Mayo,1068,0,17,17,Roscommon,974,1,6,9,Y,1.888888889,40,75.47%,19,-19
13-02-2011,League,Longford,806,1,10,13,South Down,492,2,17,23,Y,1.769230769,40,89.44%,-63,63
13-02-2011,League,Cavan,413,1,8,11,Fermanagh,495,8,23,47,Y,2,40,57.77%,-46,46
13-02-2011,League,Tyrone,635,2,19,25,Leitrim,544,0,9,9,Y,2,40,75.21%,20,-20
19-02-2011,League,Dublin,1699,1,16,19,Tipperary,2065,1,15,18,Y,1.055555556,40,27.00%,31,-31
19-02-2011,League,Limerick,1627,1,20,23,Westmeath,1331,0,15,15,Y,1.533333333,40,88.63%,7,-7
20-02-2011,League,Offaly,1642,1,10,13,Galway,1934,1,24,27,Y,2,40,34.21%,-27,27
20-02-2011,League,Kilkenny,2127,0,14,14,Cork,1853,1,10,13,Y,1.076923077,40,87.57%,5,-5
20-02-2011,League,Wexford,1619,0,12,12,Waterford,1860,1,11,14,Y,1.166666667,40,39.67%,-19,19
20-02-2011,League,Antrim,1460,2,13,19,Clare,1569,2,14,20,Y,1.052631579,40,54.71%,-23,23
20-02-2011,League,Kerry,1297,2,23,29,Down,1347,3,17,26,Y,1.115384615,40,61.31%,17,-17
20-02-2011,League,Laois,1589,2,10,16,Carlow,1463,0,20,20,Y,1.25,40,78.09%,-39,39
20-02-2011,League,Kildare,1153,0,19,19,Derry,1012,1,20,23,Y,1.210526316,40,79.25%,-38,38
20-02-2011,League,Armagh,1175,2,10,16,London,1162,3,15,24,Y,1.5,40,67.93%,-41,41
20-02-2011,League,Meath,1190,0,11,11,Wicklow,1072,1,11,14,Y,1.272727273,40,77.46%,-39,39
20-02-2011,League,Mayo,1087,1,13,16,Fingal,914,0,9,9,Y,1.777777778,40,81.57%,13,-13
20-02-2011,League,Donegal,828,2,9,15,Roscommon,955,1,14,17,Y,1.133333333,40,52.65%,-24,24
20-02-2011,League,Louth,850,3,18,27,Monaghan,682,1,4,7,Y,2,40,81.22%,15,-15
20-02-2011,League,South Down,555,3,11,20,Tyrone,655,3,15,24,Y,1.2,40,55.73%,-27,27
20-02-2011,League,Leitrim,524,3,19,28,Cavan,367,1,8,11,Y,2,40,80.44%,16,-16
20-02-2011,League,Fermanagh,541,2,14,20,Longford,743,1,7,10,Y,2,40,44.04%,45,-45
05-03-2011,League,Tipperary,2034,1,20,23,Waterford,1879,0,18,18,Y,1.277777778,40,80.29%,10,-10
05-03-2011,League,Laois,1550,0,20,20,Antrim,1437,0,16,16,Y,1.25,40,77.05%,11,-11
06-03-2011,League,Offaly,1615,1,13,16,Dublin,1730,2,23,29,Y,1.8125,40,54.02%,-39,39
06-03-2011,League,Kilkenny,2132,2,16,22,Wexford,1600,0,17,17,Y,1.294117647,40,95.85%,2,-2
06-03-2011,League,Cork,1848,1,20,23,Galway,1961,1,17,20,Y,1.15,40,54.25%,21,-21
06-03-2011,League,Down,1330,2,11,17,Limerick,1634,1,25,28,Y,1.647058824,40,32.98%,-22,22
06-03-2011,League,Carlow,1502,2,17,23,Kerry,1314,1,12,15,Y,1.533333333,40,82.59%,11,-11
06-03-2011,League,Westmeath,1324,2,17,23,Clare,1592,1,27,30,Y,1.304347826,40,36.74%,-19,19
06-03-2011,League,London,1203,1,14,17,Wicklow,1111,1,15,18,Y,1.058823529,40,75.30%,-32,32
06-03-2011,League,Armagh,1134,0,12,12,Kildare,1115,1,16,19,Y,1.583333333,40,68.53%,-43,43
06-03-2011,League,Derry,1050,0,15,15,Meath,1151,0,14,14,Y,1.071428571,40,55.62%,19,-19
06-03-2011,League,Monaghan,667,1,14,17,Donegal,804,3,12,21,Y,1.235294118,40,51.50%,-25,25
06-03-2011,League,Roscommon,979,1,19,22,Sligo,740,1,10,13,Y,1.692307692,40,85.71%,10,-10
06-03-2011,League,Fingal,901,0,14,14,Louth,865,1,14,17,Y,1.214285714,40,70.19%,-34,34
06-03-2011,League,Cavan,351,1,6,9,Tyrone,682,4,23,35,Y,2,40,30.29%,-24,24
06-03-2011,League,Fermanagh,586,2,11,17,South Down,528,4,13,25,Y,1.470588235,40,72.27%,-43,43
06-03-2011,League,Leitrim,540,3,8,17,Longford,698,2,15,21,Y,1.235294118,40,49.08%,-24,24
12-03-2011,League,Kerry,1303,1,15,18,Westmeath,1305,1,13,16,Y,1.125,40,66.41%,15,-15
13-03-2011,League,Waterford,1869,0,18,18,Cork,1869,0,17,17,Y,1.058823529,40,66.61%,14,-14
13-03-2011,League,Galway,1940,4,14,26,Kilkenny,2134,3,13,22,Y,1.181818182,40,44.95%,26,-26
13-03-2011,League,Wexford,1598,2,15,21,Dublin,1769,3,21,30,Y,1.428571429,40,47.58%,-27,27
13-03-2011,League,Tipperary,2044,1,20,23,Offaly,1576,0,10,10,Y,2,40,94.51%,4,-4
13-03-2011,League,Clare,1611,5,22,37,Down,1308,0,6,6,Y,2,40,88.95%,9,-9
13-03-2011,League,Antrim,1426,0,10,10,Carlow,1513,1,6,9,Y,1.111111111,40,57.20%,19,-19
13-03-2011,League,Limerick,1656,1,18,21,Laois,1561,0,16,16,Y,1.3125,40,75.55%,13,-13
13-03-2011,League,Meath,1132,1,20,23,Armagh,1091,1,17,20,Y,1.15,40,70.67%,13,-13
13-03-2011,League,Kildare,1158,2,16,22,London,1171,1,15,18,Y,1.222222222,40,65.27%,17,-17
13-03-2011,League,Wicklow,1143,2,15,21,Derry,1069,1,17,20,Y,1.05,40,73.72%,11,-11
13-03-2011,League,Louth,899,2,14,20,Mayo,1100,3,12,21,Y,1.05,40,44.16%,-19,19
13-03-2011,League,Donegal,829,1,7,10,Fingal,867,1,13,16,Y,1.6,40,62.62%,-40,40
13-03-2011,League,Sligo,730,1,12,15,Monaghan,642,2,8,14,Y,1.071428571,40,74.95%,11,-11
13-03-2011,League,South Down,571,6,11,29,Leitrim,516,1,11,14,Y,2,40,71.99%,22,-22
13-03-2011,League,Tyrone,706,1,10,13,Fermanagh,543,3,4,13,Y,1,40,80.87%,-12,12
13-03-2011,League,Longford,722,6,23,41,Cavan,327,1,1,4,Y,2,40,92.48%,6,-6
26-03-2011,League,Clare,1620,6,23,41,Kerry,1318,1,18,21,Y,1.952380952,40,88.91%,9,-9
27-03-2011,League,Kilkenny,2108,2,16,22,Waterford,1883,1,13,16,Y,1.375,40,84.90%,8,-8
27-03-2011,League,Dublin,1796,0,14,14,Galway,1966,2,11,17,Y,1.214285714,40,47.70%,-23,23
27-03-2011,League,Cork,1855,1,14,17,Tipperary,2048,1,14,17,Y,1,40,45.07%,2,-2
27-03-2011,League,Offaly,1572,2,15,21,Wexford,1571,1,16,19,Y,1.105263158,40,66.72%,15,-15
27-03-2011,League,Down,1299,3,15,24,Laois,1548,3,11,20,Y,1.2,40,38.80%,29,-29
27-03-2011,League,Westmeath,1290,2,9,15,Antrim,1445,2,13,19,Y,1.266666667,40,49.42%,-25,25
27-03-2011,League,Carlow,1494,1,15,18,Limerick,1669,3,18,27,Y,1.5,40,47.12%,-28,28
27-03-2011,League,Armagh,1078,5,11,26,Wicklow,1154,2,14,20,Y,1.3,40,58.44%,22,-22
27-03-2011,League,Kildare,1175,3,13,22,Meath,1145,2,19,25,Y,1.136363636,40,69.61%,-32,32
27-03-2011,League,Derry,1058,1,14,17,London,1154,1,13,16,Y,1.0625,40,56.19%,19,-19
27-03-2011,League,Fingal,907,0,16,16,Sligo,741,1,12,15,Y,1.066666667,40,81.08%,8,-8
27-03-2011,League,Monaghan,631,3,14,23,Roscommon,989,1,17,20,Y,1.15,40,27.73%,33,-33
27-03-2011,League,Mayo,1119,2,18,24,Donegal,789,0,12,12,Y,2,40,90.12%,8,-8
27-03-2011,League,Cavan,321,1,3,6,South Down,593,5,32,47,Y,2,40,36.31%,-29,29
27-03-2011,League,Leitrim,494,1,9,12,Fermanagh,555,4,19,31,Y,2,40,60.11%,-48,48
27-03-2011,League,Tyrone,694,4,26,38,Longford,728,1,8,11,Y,2,40,63.05%,30,-30
02-04-2011,League,Dublin,1773,1,17,20,Kilkenny,2116,3,11,20,Y,1,40,29.14%,8,-8
02-04-2011,League,Carlow,1466,2,15,21,Westmeath,1265,1,14,17,Y,1.235294118,40,83.43%,8,-8
02-04-2011,League,Laois,1519,3,16,25,Clare,1629,3,13,22,Y,1.136363636,40,54.59%,21,-21
02-04-2011,League,Sligo,733,1,10,13,Mayo,1127,3,18,27,Y,2,40,24.53%,-20,20
03-04-2011,League,Offaly,1587,1,19,22,Waterford,1875,2,19,25,Y,1.136363636,40,34.63%,-16,16
03-04-2011,League,Galway,1989,1,14,17,Tipperary,2046,4,23,35,Y,2,40,60.55%,-48,48
03-04-2011,League,Wexford,1556,1,16,19,Cork,1857,1,15,18,Y,1.055555556,40,33.28%,28,-28
